NORM_Abundance BR1 126 control,NORM_Abundance BR2 126 control,NORM_Abundance BR3 126 control,NORM_Abundance BR1 127C Sample,NORM_Abundance BR1 127N Sample,NORM_Abundance BR1 128C Sample,NORM_Abundance BR1 128N Sample,NORM_Abundance BR2 127C Sample,NORM_Abundance BR2 127N Sample,NORM_Abundance BR2 128C Sample,NORM_Abundance BR2 128N Sample,NORM_Abundance BR3 127C Sample,NORM_Abundance BR3 127N Sample,NORM_Abundance BR3 128C Sample,NORM_Abundance BR3 128N Sample,_GENE_SYMBOL_
7897.831433,7196.918554,10981.82253,8298.4,8949.098299,8301.689604,9018.127644,11738.02017,11172.26815,11283.27556,10639.76601,7826.339974,7542.396291,7377.10988,7619.043321,sp
7897.831433,7196.918554,10981.82253,8298.4,8949.098299,8301.689604,9018.127644,11738.02017,11172.26815,11283.27556,10639.76601,7826.339974,7542.396291,7377.10988,7619.043321,sp
7897.831433,7196.918554,10981.82253,8298.4,8949.098299,8301.689604,9018.127644,11738.02017,11172.26815,11283.27556,10639.76601,7826.339974,7542.396291,7377.10988,7619.043321,sp
7897.831433,7196.918554,10981.82253,8298.4,8949.098299,8301.689604,9018.127644,11738.02017,11172.26815,11283.27556,10639.76601,7826.339974,7542.396291,7377.10988,7619.043321,sp
7897.831433,7196.918554,10981.82253,8298.4,8949.098299,8301.689604,9018.127644,11738.02017,11172.26815,11283.27556,10639.76601,7826.339974,7542.396291,7377.10988,7619.043321,sp
7897.831433,7196.918554,10981.82253,8298.4,8949.098299,8301.689604,9018.127644,11738.02017,11172.26815,11283.27556,10639.76601,7826.339974,7542.396291,7377.10988,7619.043321,sp
2873.403058,5069.131923,5817.529585,3354.6,3088.499398,3517.927089,3067.570198,6799.292548,6415.675759,7542.74238,6574.621155,5961.638974,5497.286936,6531.355878,5458.93771,FSCN1
8461.608229,5892.33221,6035.438874,10425.7,8612.748065,10528.66178,8576.007814,6757.762081,6055.381863,6846.347145,5994.785147,7024.362404,6067.429411,7307.584131,5873.757835,XP_024307247.1
2261.538549,2399.930834,1937.801087,2433.9,2452.270642,2139.42045,2344.090584,1837.15684,1792.914095,1703.01782,1748.647558,2565.551569,2356.471068,2266.806843,2471.383947,YWHAB
2133.265315,2377.4028,4525.105468,2378,2188.552108,2184.129133,2227.946501,5271.424422,4794.378686,5360.786074,4748.212644,2528.17503,2447.395365,2460.516277,2416.814626,NP_001099000.1
4971.030363,4558.07932,3788.801967,4635.2,4716.509346,4606.993309,4468.487654,3083.22187,3690.020602,3237.940239,3413.491084,4199.035794,4531.339017,4437.882077,4715.722204,PDIA6
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
27295.23443,15891.11694,14920.35117,16106,27366.50245,19840.26125,27433.70773,8864.791447,14520.888,10258.79668,16625.61139,10120.87118,15213.3238,11810.07167,16827.87288,sp
2190.144523,2434.093715,2178.061305,2327.5,2210.310446,2244.829,2344.862898,2247.779894,2112.417121,2090.365863,2204.925058,1899.165082,2196.027977,2039.832011,2384.959201,MAP1B
1262.258191,1345.748676,1201.644955,1689.2,1322.395703,1690.134826,1276.456149,1705.240975,1284.734195,1788.040433,1236.633884,1558.245736,1414.285221,1661.07712,1456.534485,ATIC
4032.110408,3879.225319,2897.12266,4673,3996.925582,4374.055071,3857.231146,3254.780454,2837.893708,3082.929186,2865.668416,4765.913312,3852.008833,4543.454253,3760.619153,RUVBL2
2085.236606,4122.398285,5632.336164,1995.2,1956.255357,1893.289485,2008.312396,5745.928885,5203.662368,5373.665178,5204.989572,4439.151746,4099.104939,3970.615558,4064.295096,KRT1
2412.056038,4804.682481,5384.560138,2681.9,2403.018244,2382.553067,2554.041065,4948.317388,5270.27218,4497.629528,5089.721569,4941.469786,4878.098364,4366.163592,4797.669468,YWHAE
1982.157792,1661.372909,2861.066434,2209.3,1874.895384,1873.966805,1768.182276,3232.278492,2789.922422,2747.200184,2685.025277,2061.696399,1632.807925,1734.507008,1605.084305,ATP5F1B
8052.243141,7344.602327,4647.716285,8079.1,9302.967424,7618.532923,8727.381279,4833.31575,5214.152904,4593.889288,4927.20767,7065.460417,7966.529662,6592.966388,7655.422869,SERBP1
5407.005952,8802.017735,11191.67566,5533,5655.67152,6263.01361,5590.302858,12631.30276,11980.09035,14116.42195,11083.85746,9702.124494,9385.969878,10923.35096,8919.891998,RPL3
2704.830551,2403.314674,1996.50298,3191.2,2561.06233,3593.68532,2934.791668,2827.771743,2027.117859,3125.927949,2271.99825,3670.101127,2464.08773,3836.270417,2730.984669,GCN1
3661.74652,5099.076592,2958.575437,2636.8,3329.025664,2517.145528,3295.640344,2345.867306,2871.453239,2176.927811,3496.046546,4332.685239,5238.506175,4048.323954,4931.201064,HDGF
2546.583626,3358.809213,1445.982376,2779,2509.31614,2792.527032,2518.514639,1628.296346,1418.004743,1618.97012,1389.159222,4030.436858,3462.045716,4055.169566,3533.526822,EIF4G1
3483.320457,3103.167027,3726.366732,4670.6,3708.892574,4639.641975,3970.820654,5608.576304,3731.728122,5464.947755,3689.475044,4662.278361,3171.893126,4503.610651,3294.541177,XP_006713191.1
2994.300877,2701.324396,2812.189125,3679.3,3218.613011,3840.815734,3188.526389,3338.445468,2959.807996,3462.991042,2881.799943,3216.566752,2878.549349,3244.713251,2844.787357,RNH1
2050.247633,6139.16714,5921.326323,2194.7,2047.902223,2122.896227,2019.124786,6264.002583,6053.90504,6617.499315,5619.215226,5907.434901,6245.644961,6325.452696,6162.182353,RSL1D1
5489.25659,4392.688328,2010.503013,3984.6,5063.395852,3894.053049,5317.438523,1488.678467,2051.358127,1437.790369,1973.589968,2548.157725,4034.790236,2815.578932,4170.122268,CAST
2386.743611,2200.655084,2838.32252,2190.1,2303.827656,2099.509121,2263.472926,3000.840526,2720.409889,2693.990498,2673.438545,2337.489956,2186.208939,2088.232629,2049.940878,NOP2
1590.611709,2377.4028,2585.683325,2331.2,1643.34677,2271.281083,1745.250503,3638.824009,2735.992918,3769.985788,2864.869331,3404.501171,2508.126118,3569.879834,2546.241863,MTHFD1
726.9209979,2073.784248,5043.303188,826,745.9556168,845.1340429,728.3511306,5467.750266,6126.931393,6845.320921,5517.631553,2248.25549,2262.110107,2446.290239,2167.894566,PFN1
984.1165035,805.3540059,0,925.6,1001.569326,979.4599835,1071.080141,0,0,0,0,755.5400512,818.0241037,836.341286,859.8632606,XP_024307259.1
667.6816568,3152.348597,2539.90076,809.9,547.0756822,654.8389604,582.4432695,2315.58782,2310.515108,2239.681375,2254.168667,2978.149734,2847.07933,2598.551631,2765.638521,XP_005257400.1
1710.093448,2270.974068,3600.071695,1511.7,1606.812713,1282.226389,1854.206129,3014.130275,3291.023757,2732.679122,3438.86203,2133.53702,2170.007525,1889.121579,2155.907971,RPLP2
3122.751121,2146.050099,1768.916476,3575.6,3579.402409,3438.970621,3423.963219,1652.610547,1638.81525,1488.485807,1597.320848,2271.47425,2142.170551,2145.778557,2059.222327,SF3A1
2902.019672,2201.30404,2259.212375,3201.9,3035.381623,3378.404014,2961.644418,2385.359005,2248.335766,2601.784321,2192.389413,2627.279491,2301.877213,2694.015833,2224.84255,SUPT16H
4380.997085,1525.045861,1785.913007,5370.4,4475.920735,5396.824509,4468.487654,2341.714259,1847.200073,2229.82963,1807.53013,2019.708468,1536.384966,1913.455591,1465.769293,LAP3
1668.909125,3412.069933,2455.261963,1980.7,1808.622854,1837.653493,1747.448626,2434.515976,2605.523242,2548.266767,2590.633369,3599.878537,3737.518843,3634.4853,3726.524987,YWHAQ
5959.336103,663.9280204,635.8471219,4710.8,5361.902789,5134.169322,5668.900618,719.8362581,622.2008241,660.7852814,604.657584,636.9383043,640.0540295,593.856864,620.691054,EIF3B
2325.852177,3898.601282,2915.44551,2337,2383.441975,2190.925386,2286.167064,3162.280777,2859.995129,3007.758319,2877.404976,3869.766278,3875.574525,3759.257279,3875.447931,SMC3
980.1632806,2192.125952,509.1099793,882.8,911.4810796,885.9781905,964.3226388,607.4019574,471.1065497,542.1538502,476.3045658,2090.173762,2107.362059,2044.912739,2225.262314,ASPH
3084.516965,1478.460114,3711.777223,4358.1,3198.350948,4166.502836,3304.31402,4420.729438,4151.50234,4896.933073,4273.706019,2130.220055,1490.088199,2062.989434,1573.462083,PHGDH
3774.088856,1104.800701,1400.936656,6107.5,3926.413606,6383.946935,4208.812059,1724.49601,1458.13359,1918.72999,1556.81723,1578.228431,1210.687456,1855.428331,1283.171948,GART
4574.646007,4649.257594,5080.292749,4413.3,4608.091726,4450.079822,4549.105312,4878.017634,5070.08627,4953.734541,5035.134079,4769.068474,4921.203943,4825.140502,4537.042656,HNRNPA1
1543.586057,1118.985018,2558.076242,954.3,1246.335038,1031.631219,1370.024912,2385.585535,2595.949354,2143.267682,2450.843447,844.4509107,949.4028398,785.2131194,998.3853849,UBAP2L
13433.64165,5684.202851,1848.151751,11773.3,14107.81936,12050.4894,13382.53119,1640.755486,1829.885596,1657.761366,1815.870579,5410.375465,5802.806322,5197.156743,5847.0795,CTTN
8782.468325,8412.412553,9521.398018,8690,8249.215494,8184.021147,9722.952915,11375.79899,9300.318556,10602.63285,9612.642203,8733.408724,8095.895495,8133.122185,8284.13608,RPS3A
4089.461643,3717.310875,2386.784607,3300.6,4375.794975,3039.524186,4017.694148,2116.166069,2462.220482,1904.670729,3035.174308,3487.668017,4163.321451,3151.495265,3786.45796,TPM3
10913.84553,7350.396574,2695.178321,10813.3,11156.9773,10184.9846,11151.55484,2603.733751,2717.048844,2502.907691,2866.117901,6811.024882,7696.653387,7123.287413,8299.387505,YWHAG
6199.18463,8772.304835,4942.994178,5111.9,5892.270063,5619.235218,5943.30958,5166.239075,5275.670223,5116.544892,4865.827958,7253.961147,8592.493371,8078.036399,8754.504976,XP_011525954.1
3020.026328,5715.584494,5282.040596,3894.3,3162.939098,3897.118026,3112.66143,6553.507693,5343.553157,6534.067348,5392.624703,6929.869334,6177.648119,7382.24409,6118.200412,EEF1G
9684.393193,5913.840456,3086.884513,8782.3,9104.399213,10430.5159,9682.19852,3143.705332,3021.834564,3513.583859,2944.228454,5044.942933,5667.49997,6272.506164,6019.555869,EIF3C
9684.393193,5913.840456,3086.884513,8782.3,9104.399213,10430.5159,9682.19852,3143.705332,3021.834564,3513.583859,2944.228454,5044.942933,5667.49997,6272.506164,6019.555869,EIF3C
1168.029876,1486.201228,1416.312131,1255.5,1174.88789,1209.799654,1112.547441,1592.655655,1312.386433,1472.476722,1252.56564,1392.882864,1542.620055,1403.510958,1515.441368,SYNCRIP
8207.126877,14837.30561,13609.11297,6393.8,8714.3701,6602.559738,8092.777138,8928.144286,14390.1637,9168.896064,13778.77141,11414.97319,16130.96205,11279.10887,15084.40637,STMN1
4851.489621,8368.700753,3011.186088,3921.8,4888.705703,4293.432854,5578.718154,1918.556556,2891.212112,2089.493573,2729.074834,5717.073434,8182.499416,6274.217567,8132.181507,CALR
4375.273763,5204.300121,5365.893427,4577.7,4383.026973,4677.887555,4210.831956,5695.412735,5123.659299,5763.322224,4944.437939,5529.543523,5230.159992,5578.799627,5071.915289,HNRNPR
981.9333804,195.9382631,0,701.5,887.6030185,715.6720873,909.131921,0,0,0,0,152.661321,199.9156254,166.0595788,199.8543107,NOP2
2306.499085,1727.612743,4224.325807,2338,2353.516468,2644.541955,2504.910038,4751.991544,4072.466845,4959.943193,4098.606532,2091.387286,1821.971703,2083.954121,1782.970966,EIF4A1
4544.613313,5603.917762,5875.249021,3803.5,4067.686938,3798.705618,4244.932572,5671.023024,5766.382871,5571.05926,5664.613239,4839.533769,5185.777938,4893.81055,5380.954884,TOP1
6224.556061,9120.46956,4542.44586,4465.6,5450.058346,4884.373711,5865.424724,3992.739098,4067.425276,4212.44203,4150.596996,6940.710148,7749.087053,7509.797099,8637.344176,MATR3
1341.027633,1107.211108,1171.974709,1983.3,1370.962308,1868.036741,1332.597407,1540.855836,1360.612344,1809.847682,1493.489749,1604.602353,1139.106665,1531.170931,1087.79512,CSE1L
6095.8108,5081.601143,5582.86938,5813.9,5818.82788,5822.656397,5708.229203,4124.654963,5205.597516,4635.605271,5107.401323,3783.686975,4900.387582,4375.201939,4728.268484,PGAM1
3459.247099,2405.956851,4682.839175,3842.5,3667.059208,4253.388266,3708.412257,5254.283665,4846.271192,5581.013627,4829.619422,2714.086909,2431.832189,2805.791846,2350.771754,CNP
2965.861273,3276.994443,1371.26641,4185.8,3290.434228,4754.112196,3246.86577,2129.908878,1426.560132,2310.388171,1565.657107,4388.426442,3268.021514,4817.011337,3658.756419,SNRNP200
3653.309044,2687.51091,5631.009845,4515.1,3814.878746,4709.403513,3944.14613,7161.06067,5871.644706,7236.414679,5754.210638,3242.455264,2811.141649,3307.500351,2808.827573,CCT5
1746.911525,1645.241725,5384.609261,2304,1786.365757,2098.842822,1739.72549,6550.034236,5746.165673,6601.284984,5774.437475,2297.443664,1698.448197,2214.716012,1713.616623,RUVBL1
2844.963454,1597.17265,2383.198634,2944.2,2660.065884,2833.03803,2893.859047,2503.154511,2450.915147,2330.194284,2397.854127,1746.42286,1599.914145,1590.802632,1597.062149,SART1
1047.899101,1112.402753,453.8958132,1469.7,1139.289005,1637.430551,1161.322015,601.8142218,500.3883858,639.4398336,523.6503484,1344.261001,1210.785647,1543.84601,1134.622127,TNKS1BP1
2554.254058,1781.522419,1403.19631,3396.7,2623.594172,3488.47666,2646.54047,1838.364999,1399.213443,1759.408799,1499.982314,2362.650354,1785.199403,2216.694822,1777.467393,TARS1
1229.865364,1422.510863,1712.228622,1665.7,1250.449796,1680.206966,1298.615609,2560.919615,1768.368278,2775.421329,1830.603707,1889.780497,1481.594731,2014.963185,1497.578077,PRPF8
1199.30164,6038.579009,5674.77837,1510.8,1249.2029,1410.688896,1125.676772,5782.324676,6050.034745,5961.588595,5843.108837,6095.450222,6049.558761,6244.749345,6058.080878,PRDX6
3872.21139,1716.951328,1972.727485,4142.2,3820.863847,4311.489566,3843.091867,2442.2935,2032.770527,2345.536324,2010.997132,1404.047284,1614.544513,1721.671485,1695.986534,SMC1A
1372.594413,2326.135301,1559.358084,2041.4,1456.686418,2040.608262,1502.625216,1785.508041,1591.098588,2148.45011,1683.522136,2061.291891,2132.007846,2719.045103,2440.32141,LARS1
1663.480819,1233.154865,1927.337904,2000.8,1732.18812,1996.632508,1658.573154,2106.500796,1977.7716,2285.810119,2095.60025,1550.155576,1255.462272,1498.119459,1212.185189,COPB2
2647.538319,3634.476318,1409.336675,2538.1,2525.588135,2300.398363,2489.404358,1091.269653,1317.478926,1120.892567,1271.94345,3090.764763,3474.810466,2987.14709,3471.541669,EZR
3552.70837,1709.905524,2555.767464,4022.5,3505.523813,3600.947983,3396.635199,2338.316312,2448.114276,2286.169298,2516.817898,1815.593728,1683.768735,1703.969159,1765.340877,RBM14
4352.026451,4863.87651,5890.280635,3816.4,4046.676738,3481.680407,3851.824951,4914.564445,5854.584854,4679.32239,5318.459633,4173.55179,4841.817016,3953.287602,4314.147965,PSAP
1793.524154,3308.329732,524.0924709,1633.8,1812.737611,1571.466919,1916.347669,430.1801282,545.5078759,474.1665465,504.5222527,3038.016919,3401.413153,2982.066362,3368.186441,ACIN1
471.2005754,3474.323325,1278.129347,469.4,481.5512899,465.8098466,496.8946865,1133.10216,1243.790549,1145.162751,1255.76198,3019.085944,3382.609694,3179.412528,3398.502731,PABPC4
2629.188284,1060.16182,4249.182007,3130,2945.293376,3613.60767,2873.48185,5641.574148,4495.703958,6186.331531,4690.778414,1362.38296,1134.688098,1397.20016,1134.249004,HADHA
4630.522158,4864.525466,3835.321376,5392.8,4622.92979,5080.732117,4431.060149,3957.400446,3750.264797,3792.767949,3526.761373,5160.874928,4778.336932,4859.956858,4455.048752,CACYBP
458.16084,2016.398023,1877.625505,710.5,483.6710134,680.7580035,468.2596746,2689.211003,1853.922164,2699.018993,1870.158412,2767.643768,2145.459929,2972.118832,2182.306464,RARS1
1893.770807,485.3724989,2227.282475,1847.2,1928.885986,2016.088448,2143.764319,2740.255723,2430.647024,2833.300332,2504.23231,616.7938056,507.9879607,579.5238634,516.1698148,HSD17B4
0,116.7193155,213.881209,0,0,0,0,235.8175426,213.0189923,206.6300923,202.9176314,127.8245295,119.5958898,108.0857999,116.0880698,SYNCRIP
1808.924022,2032.158376,2614.223743,2298,1826.204089,2802.255002,2189.212003,4431.829399,2784.167905,4971.847385,2736.616198,2540.795679,2097.101164,3245.46199,2159.825769,COPA
3190.899965,3224.28997,4277.722425,3251.5,3102.963394,3283.656252,3063.114543,4516.627061,4148.395919,4152.715825,4014.353014,3283.795982,3227.468884,3325.577046,3116.328033,FH
2997.133036,3576.81197,3839.693316,3466.9,3180.582678,3388.998173,3110.938577,4552.192243,4036.513842,4468.382159,3967.856259,3809.575487,3601.377873,3793.913191,3573.824167,PCBP1
3029.761877,1261.059959,2248.896561,3120.9,2970.667713,2991.084226,2910.315268,2147.729224,2199.702455,2048.188079,2118.823656,1481.551018,1298.224185,1427.149713,1281.819375,PSMD11
6977.792543,5643.411351,5792.034788,8048,7739.609041,7425.372754,6935.079056,5945.124106,5744.128676,5543.09467,5424.338387,6341.9574,5498.023364,5848.613017,5218.552851,PPIA
6102.419172,7931.860868,5084.468198,5427.4,6081.798276,5506.763895,6563.952668,5401.452538,5614.473798,5484.189444,4844.552322,6257.496128,7733.278401,6695.436647,7649.686094,ANXA5
3380.949683,2245.386672,4780.151687,4240.9,3499.538711,4346.203759,3432.933938,5284.487641,4872.293833,5582.860829,5077.785238,2681.079055,2310.959824,2580.154048,2311.267297,YARS1
2102.760594,1491.207458,311.1445975,1820.7,2223.091131,1726.981178,2012.530416,288.2969509,284.6194472,257.1715973,276.4833885,1333.258384,1581.9944,1191.243497,1580.598071,YBX1
10376.0302,8477.771662,10703.19731,11605.6,11680.48664,11684.82434,11569.49532,10231.67238,12119.11541,11197.17541,11568.90202,9174.079744,9368.59018,9308.963054,9581.393442,CFL1
4897.807233,4060.191247,3309.46048,5382.6,5280.542815,5709.851924,5366.153688,3766.586827,3369.295378,3726.217358,3278.295901,4419.249952,4171.667634,4529.495622,4080.619252,sp
4897.807233,4060.191247,3309.46048,5382.6,5280.542815,5709.851924,5366.153688,3766.586827,3369.295378,3726.217358,3278.295901,4419.249952,4171.667634,4529.495622,4080.619252,sp
4897.807233,4060.191247,3309.46048,5382.6,5280.542815,5709.851924,5366.153688,3766.586827,3369.295378,3726.217358,3278.295901,4419.249952,4171.667634,4529.495622,4080.619252,sp
